id,host_id,host_since,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,area,region,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,scores_rating,scores_accuracy,scores_cleanliness,scores_checkin,scores_communication,scores_location,scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,total_price
20027881,134251549,1265,,0,1,1,Tampines,East Region,1.35765,103.95269,House,Shared room,1,1.0,1.0,1.0,Real Bed,"Wifi,Smoking allowed,Elevator,Washer,Laptop friendly workspace,Self check-in,Building staff",40.0,150.0,39.0,1,10.0,2,10000,2,2,10000,10000,2.0,10000.0,1,0,0,0,0,1,0,982,396,100.0,10.0,10.0,,10.0,,,1,flexible,1,0,0,1,0.05,40.0
20031534,110349170,1166,,0,1,1,Jurong East,West Region,1.33415,103.73984,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,"Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Breakfast,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Laptop friendly workspace",97.0,600.0,50.0,1,200.0,3,1125,2,3,1125,1125,2.7,1125.0,1,0,0,0,0,0,0,-1,-1,,,,,,,,0,flexible,1,0,1,0,,97.0
20038212,31632340,675,,1,1,1,Pasir Ris,East Region,1.37609,103.94342,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Washer,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,Private living room,Host greets you",69.0,0.0,0.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,20,21,24,0,987,583,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,flexible,1,0,1,0,1.13,69.0
20040797,137951106,1277,94.0,0,15,15,Novena,Central Region,1.32507,103.85357,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Gym,Elevator,Family/kid friendly,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Long term stays allowed,Other",119.0,250.0,35.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,1,29,59,89,90,22,15,960,907,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,15,11,4,0,1.0,119.0
20040955,137951106,1277,94.0,0,15,15,Novena,Central Region,1.32281,103.85245,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Gym,Elevator,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",148.0,250.0,35.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,1,30,60,90,365,1,0,966,383,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,15,11,4,0,0.05,148.0
20047241,57612875,913,100.0,0,3,3,Marine Parade,Central Region,1.29688,103.89456,Condominium,Entire home/apt,5,2.0,2.0,4.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Host greets you,Beachfront",301.0,0.0,75.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,1,9,19,32,255,31,23,1015,931,91.0,9.0,9.0,9.0,10.0,9.0,9.0,1,strict_14_with_grace_period,3,2,1,0,1.54,301.0
20060105,137951106,1277,94.0,0,15,15,Novena,Central Region,1.32319,103.85231,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Gym,Elevator,Washer,Dryer,Essentials,Hangers,Laptop friendly workspace",119.0,250.0,35.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,1,28,58,88,179,18,13,973,918,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,15,11,4,0,0.83,119.0
20060493,43568035,792,,0,1,1,Newton,Central Region,1.3096299999999998,103.83984,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Gym,Elevator,Hot tub,Buzzer/wireless intercom,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",125.0,0.0,59.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,2,0,961,389,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,flexible,1,1,0,0,0.09,125.0
20065780,112299696,1174,33.0,0,6,6,Sembawang,North Region,1.4397,103.82208,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Heating,Washer,Lock on bedroom door,Laptop friendly workspace,Private entrance",54.0,0.0,48.0,1,48.0,5,118,5,5,118,118,5.0,118.0,1,30,60,90,365,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,6,0,6,0,,54.0
20069280,10463855,350,100.0,1,3,3,Choa Chu Kang,West Region,1.40288,103.74481,Apartment,Private room,1,1.0,1.0,2.0,Real Bed,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Breakfast,Elevator,Family/kid friendly,Washer,Dryer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,Long term stays allowed,Other,Paid parking on premises",52.0,500.0,50.0,1,18.0,2,180,2,2,180,180,2.0,180.0,1,30,60,90,365,7,6,1187,936,100.0,10.0,9.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,3,0,3,0,0.5,52.0
20084815,135298846,1268,100.0,1,22,22,Orchard,Central Region,1.30399,103.83351,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Gym,Elevator,Smoke detector,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,High chair,Crib,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",261.0,200.0,0.0,1,0.0,6,1125,6,6,1125,1125,6.0,1125.0,1,22,52,82,357,10,6,1068,889,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,22,22,0,0,0.55,261.0
20094056,135756776,1271,100.0,1,20,20,Clementi,West Region,1.29819,103.76398,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,High chair,Crib,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance",199.0,200.0,0.0,1,0.0,6,1125,6,6,1125,1125,6.0,1125.0,1,26,44,74,349,10,5,1080,799,100.0,10.0,10.0,9.0,9.0,8.0,9.0,1,strict_14_with_grace_period,20,20,0,0,0.56,199.0
20096441,135298846,1268,100.0,1,22,22,Orchard,Central Region,1.30438,103.83365,Serviced apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Gym,Elevator,Family/kid friendly,Smoke detector,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,High chair,Crib,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",365.0,200.0,0.0,4,54.0,6,1125,6,6,1125,1125,6.0,1125.0,1,30,54,84,352,5,4,1175,893,96.0,8.0,9.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,22,22,0,0,0.35,419.0
20096620,135756776,1271,100.0,1,20,20,Clementi,West Region,1.30271,103.76725,Serviced apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Smoking allowed,Gym,Elevator,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Bathtub,High chair,Crib,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance,Extra space around shower and toilet",360.0,200.0,0.0,1,0.0,6,1125,6,6,1125,1125,6.0,1125.0,1,21,51,81,356,6,0,1094,584,90.0,9.0,8.0,10.0,10.0,8.0,8.0,0,strict_14_with_grace_period,20,20,0,0,0.35,360.0
20097996,101145755,1110,80.0,0,11,11,Queenstown,Central Region,1.2922,103.80806,Condominium,Entire home/apt,3,1.0,2.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Iron",270.0,257.0,39.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,1,30,60,90,365,3,1,981,842,67.0,7.0,7.0,7.0,6.0,7.0,6.0,0,strict_14_with_grace_period,11,11,0,0,0.14,270.0
20098415,21389521,524,,0,1,1,Bedok,East Region,1.31729,103.91104,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Elevator,Hot tub,Suitable for events,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Garden or backyard,Beach essentials,Luggage dropoff allowed,Wide hallways,No stairs or steps to enter,Wide entrance for guests,Flat path to guest entrance,Well-lit path to entrance,Disabled parking spot,No stairs or steps to enter,Wide entrance,Extra space around bed,No stairs or steps to enter,Other,Extra space around shower and toilet",120.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,2,2,1410,769,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,1,0,1,0,0.32,120.0
20100445,137951106,1277,94.0,0,15,15,Novena,Central Region,1.32364,103.85386,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Gym,Elevator,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,High chair,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",128.0,250.0,35.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,1,30,60,90,365,9,6,1100,883,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,15,11,4,0,0.53,128.0
20112645,138720463,1280,98.0,0,26,26,Marine Parade,Central Region,1.30025,103.90166,Apartment,Entire home/apt,5,2.0,3.0,4.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Elevator,Heating,Washer,Dryer,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Host greets you",200.0,500.0,60.0,4,30.0,15,800,15,15,800,800,15.0,800.0,1,0,21,51,326,17,2,984,869,90.0,10.0,9.0,9.0,10.0,9.0,9.0,1,flexible,9,8,1,0,0.8,230.0
20112966,47928660,838,100.0,1,5,5,Geylang,Central Region,1.31285,103.88275,Condominium,Private room,3,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Elevator,Washer,Dryer,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Microwave,Refrigerator,Stove,Long term stays allowed,No stairs or steps to enter,Accessible-height bed,No stairs or steps to enter,Wide doorway to guest bathroom,Accessible-height toilet,Wide clearance to shower, toilet,No stairs or steps to enter,Wide entryway,Host greets you,Extra space around shower and toilet,Roll-in shower",50.0,499.0,49.0,1,15.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,23,14,988,952,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,5,0,5,0,1.09,80.0
20125122,137951106,1277,94.0,0,15,15,Novena,Central Region,1.32289,103.85343,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Gym,Elevator,Washer,Dryer,Essentials,Hangers,Laptop friendly workspace",142.0,250.0,35.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,1,30,60,90,365,3,0,985,535,93.0,9.0,9.0,9.0,9.0,9.0,9.0,0,moderate,15,11,4,0,0.14,142.0
20129822,88496223,1060,90.0,0,2,2,Kallang,Central Region,1.31803,103.8521,Condominium,Entire home/apt,6,3.0,2.0,3.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Family/kid friendly,Washer,Dryer,Smoke detector,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,High chair,Crib,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Host greets you",234.0,200.0,60.0,4,29.0,2,1125,2,2,1125,1125,2.0,1125.0,1,11,28,42,158,18,12,1120,883,88.0,9.0,8.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,2,2,0,0,1.1,292.0
20141496,122150273,1211,,0,1,1,Newton,Central Region,1.30855,103.83788,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Pets allowed,Gym,Elevator,Hot tub,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets",203.0,0.0,59.0,1,0.0,6,1125,6,6,1125,1125,6.0,1125.0,1,0,0,0,0,0,0,-1,-1,,,,,,,,0,strict_14_with_grace_period,1,1,0,0,,203.0
20146412,120165741,1206,100.0,1,3,3,Downtown Core,Central Region,1.27866,103.84845,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Smart lock,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,BBQ grill,Patio or balcony,Garden or backyard,Long term stays allowed",159.0,0.0,45.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,3,7,10,12,155,81,969,943,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,2,2,0,0,7.11,159.0
20155952,138158188,1278,,1,2,2,Choa Chu Kang,West Region,1.37881,103.75444,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Room-darkening shades,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",50.0,257.0,20.0,1,7.0,5,1125,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,38,18,995,874,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,2,0,2,0,1.82,64.0
20156054,135756776,1271,100.0,1,20,20,Singapore River,Central Region,1.28797,103.84441,Serviced apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Gym,Elevator,Family/kid friendly,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,High chair,Crib,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance,Extra space around shower and toilet",345.0,200.0,0.0,4,54.0,6,1125,6,6,1125,1125,6.0,1125.0,1,27,57,87,362,4,3,1115,926,90.0,9.0,10.0,10.0,9.0,10.0,9.0,0,strict_14_with_grace_period,20,20,0,0,0.24,399.0
20158020,135756776,1271,100.0,1,20,20,Clementi,West Region,1.29922,103.76559,Serviced apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,High chair,Crib,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance",386.0,200.0,0.0,4,54.0,6,1125,6,6,1125,1125,6.0,1125.0,1,21,51,81,356,0,0,-1,-1,,,,,,,,0,strict_14_with_grace_period,20,20,0,0,,440.0
20177941,135756776,1271,100.0,1,20,20,Singapore River,Central Region,1.28891,103.84395,Serviced apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Gym,Elevator,Family/kid friendly,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,High chair,Crib,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance,Extra space around shower and toilet",345.0,200.0,0.0,4,54.0,6,1125,6,6,1125,1125,6.0,1125.0,1,30,60,84,346,9,5,988,930,93.0,9.0,10.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,20,20,0,0,0.43,399.0
20181595,100353323,1106,100.0,0,8,8,Outram,Central Region,1.28305,103.84378,Hostel,Shared room,12,6.0,1.0,12.0,Real Bed,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Breakfast,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Hot water,Other",30.0,0.0,0.0,1,28.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,60,90,365,2,1,1089,771,80.0,9.0,9.0,8.0,7.0,9.0,8.0,1,strict_14_with_grace_period,8,0,2,6,0.11,338.0
20181917,100353323,1106,100.0,0,8,8,Outram,Central Region,1.28435,103.84329,Hostel,Shared room,12,6.0,1.0,12.0,Real Bed,"Wifi,Air conditioning,Paid parking off premises,Breakfast,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Hot water,Other",30.0,0.0,0.0,1,28.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,60,90,365,0,0,-1,-1,,,,,,,,0,strict_14_with_grace_period,8,0,2,6,,338.0
20181944,100353323,1106,100.0,0,8,8,Outram,Central Region,1.28416,103.84508,Hostel,Shared room,10,6.0,1.0,10.0,Real Bed,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Breakfast,Family/kid friendly,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water,Other",30.0,0.0,0.0,1,28.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,59,89,364,1,1,1576,934,100.0,10.0,6.0,10.0,8.0,10.0,10.0,1,strict_14_with_grace_period,8,0,2,6,1.0,282.0
20189369,143752303,1300,,0,1,1,Kallang,Central Region,1.31228,103.85692,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Elevator,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron",61.0,257.0,39.0,1,0.0,1,3,1,1,3,3,1.0,3.0,1,0,0,0,0,0,0,-1,-1,,,,,,,,1,flexible,1,0,1,0,,61.0
20196237,25178472,593,,0,1,1,Tampines,East Region,1.33921,103.95523,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Smoking allowed,Gym,Elevator,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Private living room,Hot water,Bed linens,Cleaning before checkout",30.0,257.0,39.0,1,14.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,16,0,975,581,90.0,9.0,9.0,10.0,10.0,10.0,10.0,0,flexible,1,0,1,0,0.74,44.0
20213741,143892668,1301,100.0,0,15,15,Jurong West,West Region,1.34683,103.72192,Condominium,Private room,3,2.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Elevator,Hot tub,Family/kid friendly,Washer,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Hot water,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Garden or backyard,Host greets you,Lake access",63.0,136.0,10.0,1,15.0,4,1125,4,4,1125,1125,4.0,1125.0,1,16,46,76,351,7,5,1019,865,86.0,8.0,8.0,8.0,9.0,9.0,7.0,0,strict_14_with_grace_period,15,3,12,0,0.35,93.0
20216044,81107861,1034,100.0,0,2,2,Geylang,Central Region,1.31548,103.88321,Apartment,Private room,2,3.0,1.0,2.0,Real Bed,"Wifi,Air conditioning,Smoking allowed,Washer,Dryer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Host greets you",55.0,257.0,39.0,1,9.0,2,1125,2,2,1125,1125,2.0,1125.0,1,30,60,90,365,32,15,969,881,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1,moderate,2,0,2,0,1.47,64.0
20219567,4723385,191,100.0,1,2,2,Toa Payoh,Central Region,1.33489,103.87004,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Washer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Microwave,Refrigerator,Cooking basics,Stove,BBQ grill,Patio or balcony,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Wide hallways,Wide entrance for guests,Flat path to guest entrance,Well-lit path to entrance,No stairs or steps to enter,Extra space around bed,Accessible-height bed,Wide clearance to shower, toilet,No stairs or steps to enter,Wide entryway,Host greets you,Extra space around shower and toilet",110.0,250.0,40.0,2,35.0,2,1125,2,5,1125,1125,4.0,1125.0,1,3,11,31,112,59,43,1035,951,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2,1,1,0,3.04,110.0
20220446,42218262,779,,0,1,1,Novena,Central Region,1.32497,103.85011,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Free parking on premises,Elevator,Family/kid friendly,Washer,Lock on bedroom door,Hangers,Laptop friendly workspace,Private living room",150.0,257.0,39.0,1,0.0,2,10,2,2,10,10,2.0,10.0,1,27,57,87,88,0,0,-1,-1,,,,,,,,0,flexible,1,0,1,0,,150.0
20223050,8717693,294,,0,1,1,Queenstown,Central Region,1.30066,103.80023,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,"Wifi,Air conditioning,Kitchen,Free parking on premises,Elevator,Heating,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Laptop friendly workspace,Self check-in,Keypad",52.0,140.0,12.0,2,15.0,2,21,2,2,21,21,2.0,21.0,1,0,0,0,0,3,0,971,419,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1,0,1,0,0.14,67.0
20233890,143892668,1301,100.0,0,15,15,Jurong East,West Region,1.34495,103.72278,Condominium,Private room,3,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Elevator,Hot tub,Family/kid friendly,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Garden or backyard,Long term stays allowed,Host greets you,Lake access",79.0,138.0,10.0,1,13.0,5,1125,5,5,1125,1125,5.0,1125.0,1,28,58,88,363,7,5,1105,911,93.0,10.0,9.0,9.0,10.0,10.0,9.0,0,strict_14_with_grace_period,15,3,12,0,0.42,105.0
